1	10000	0	10000	X 
3	60000	0	60000	X 
4	120000	0	120000	X 
5	300000	0	300000	X 
6	600000	0	600000	X 
8	15000	0	15000	X 
9	30000	0	30000	X 
16	230000	0	230000	X 
18	20000	0	20000	X 
21	-1	0	-1	X 
22	45000	0	45000	X 
23	90000	0	90000	X 
24	160000	0	160000	X 
25	180000	0	180000	X 
26	240000	0	240000	X 
27	3000	0	3000	X 
28	5000	0	5000	X 
29	12000	0	12000	X 
30	1800000	0	1800000	X 
31	8000	0	8000	X 
32	6000	0	6000	X 
35	4000	0	4000	X 
36	1000	0	1000	X 
37	1	0	1	X 
38	11000	0	11000	X 
39	2000	0	2000	X 
40	1200000	0	1200000	X 
41	360000	0	360000	X 
42	3600000	0	3600000	X 
62	75000	0	75000	X 
63	25000	0	25000	X 
64	40000	0	40000	X 
65	1500	0	1500	X 
66	2500	0	2500	X 
85	18000	0	18000	X 
86	21000	0	21000	X 
105	9000	0	9000	X 
106	24000	0	24000	X 
125	35000	0	35000	X 
145	2700000	0	2700000	X 
165	7000	0	7000	X 
185	6000	0	21000	X 
186	2000	0	22000	X 
187	0	0	5000	X 
205	27000	0	27000	X 
225	604800000	0	604800000	X 
245	50000	0	50000	X 
265	55000	0	55000	X 
285	1000	0	7000	X 
305	14000	0	14000	X 
325	36000	0	36000	X 
326	44000	0	44000	X 
327	500	0	500	X 
328	250	0	250	X 
347	900000	0	900000	X 
367	7200000	0	7200000	X 
387	16000	0	16000	X 
407	100	0	100	X 
427	-600000	60000	600000	X 
447	2000	0	6000	X 
467	22000	0	22000	X 
468	26000	0	26000	X 
487	1700	0	1700	X 
507	1100	0	1100	X 
508	1100	0	1100	X 
527	14400000	0	14400000	X 
547	5400000	0	5400000	X 
548	10800000	0	10800000	X 
549	3800	0	3800	X 
550	2147483647	0	2147483647	X 
551	3500	0	3500	X 
552	210000	0	210000	X 
553	6000	0	18000	X 
554	155000	0	155000	X 
555	4500	0	4500	X 
556	28000	0	28000	X 
557	165000	0	165000	X 
558	114000	0	114000	X 
559	53000	0	53000	X 
560	299000	0	299000	X 
561	3300000	0	3300000	X 
562	150000	0	150000	X 
563	20500	0	20500	X 
564	13000	0	13000	X 
565	70000	0	70000	X 
566	8500	0	8500	X 
567	135000	0	135000	X 
568	1250	0	1250	X 
569	280000	0	280000	X 
570	32000	0	32000	X 
571	5500	0	5500	X 
572	100000	0	100000	X 
574	200	0	200	X 
575	17000	0	17000	X 
576	43200000	0	43200000	X 
577	162000	0	162000	X 
578	14250	0	14250	X 
579	170000	0	170000	X 
580	64800000	0	64800000	X 
581	9000	0	34000	X 
582	3200	0	3200	X 
583	600	0	600	X 
584	800	0	800	X 
586	0	0	25000	X 
587	31000	0	31000	X 
588	0	0	30000	X 
589	6500	0	6500	X 
590	330000	0	330000	X 
591	80000	0	80000	X 
592	400	0	400	X 
593	300	0	300	X 
594	660000	0	660000	X 
595	302000	0	302000	X 
596	900	0	900	X 
597	4700	0	4700	X 
598	3600	0	3600	X 
599	6000	0	36000	X 
600	42000	0	42000	X 
601	0	0	50000	X 
602	480000	0	480000	X 
607	48000	0	48000	X 
608	64000	0	64000	X 
609	58000	0	58000	X 
610	73000	0	73000	X 
611	2250	0	2250	X 
612	13400	0	13400	X 
613	19000	0	19000	X 
614	51000	0	51000	X 
615	67000	0	67000	X 
616	76000	0	76000	X 
617	79000	0	79000	X 
618	23000	0	23000	X 
619	63000	0	63000	X 
620	15500	0	15500	X 
621	34000	0	34000	X 
622	7500	0	7500	X 
628	2800	0	2800	X 
629	86400000	0	86400000	X 
630	1900	0	1900	X 
631	4800	0	4800	X 
635	1750	0	1750	X 
636	12000	0	54600	X 
637	59000	0	59000	X 
638	1400	0	1400	X 
645	0	0	0	X 
651	10000	0	30000	X 
655	10000	0	20000	X 
656	20000	0	40000	X 
659	10500	0	10500	X 
660	1150	0	1150	X 
669	4000	0	24000	X 
677	16500	0	16500	X 
680	700	0	700	X 
683	115000	0	115000	X 
684	114500	0	114500	X 
685	50	0	50	X 
686	750	0	750	X 
687	1600	0	1600	X 
689	14500	0	14500	X 
690	9800	0	9800	X 
693	420000	0	420000	X 
694	3750	0	3750	X 
697	17500	0	17500	X 
698	2600	0	2600	X 
699	39000	0	39000	X 
705	52000	0	52000	X 
706	56000	0	56000	X 
707	38000	0	38000	X 
708	46000	0	46000	X 
709	54000	0	54000	X 
710	33000	0	33000	X 
713	23500	0	23500	X 
714	26500	0	26500	X 
715	29500	0	29500	X 
716	32500	0	32500	X 
717	35500	0	35500	X 
718	38500	0	38500	X 
719	41500	0	41500	X 
720	44500	0	44500	X 
721	3100	0	3100	X 
724	6200	0	6200	X 
725	65000	0	65000	X 
726	13500	0	13500	X 
727	12500	0	12500	X 
728	18500	0	18500	X 
729	21500	0	21500	X 
730	24500	0	24500	X 
731	27500	0	27500	X 
732	30500	0	30500	X 
733	33500	0	33500	X 
735	39500	0	39500	X 
736	12500	0	12500	X 
737	18500	0	18500	X 
738	21500	0	21500	X 
739	24500	0	24500	X 
740	27500	0	27500	X 
741	30500	0	30500	X 
742	33500	0	33500	X 
743	36500	0	36500	X 
744	39500	0	39500	X 
745	61000	0	61000	X 
748	720000	0	720000	X 
749	390000	0	390000	X 
750	29000	0	29000	X 
752	37500	0	37500	X 
757	540000	0	540000	X 
758	4200	0	4200	X 
760	4400	0	4400	X 
761	11500	0	11500	X 
773	75000	0	75000	X 
774	1800	0	1800	X 
775	2400	0	2400	X 
789	85000	0	85000	X 
790	2100	0	2100	X 
792	2700	0	2700	X 
793	1200	0	1200	X 
797	57000	0	57000	X 
798	155000	0	155000	X 
799	49000	0	49000	X 
800	6600	0	6600	X 
801	9500	0	9500	X 
805	4600	0	4600	X 
809	110000	0	110000	X 
810	345600000	0	345600000	X 
812	21600000	0	21600000	X 
813	28800000	0	28800000	X 
815	11990	0	11990	X 
816	15000	0	30000	X 
817	5000	0	10000	X 
818	37000	0	37000	X 
819	6750	0	6750	X 
820	666666	0	0	X 
824	0	0	6000	X 
825	6250	0	6250	X 
826	650	0	650	X 
828	0	0	24000	X 
829	0	0	15000	X 
832	3400	0	3400	X 
833	2900	0	2900	X 
834	0	0	100000	X 
835	5000	0	5000	X 
837	259200000	0	259200000	X 
838	830000	0	830000	X 
839	5200	0	5200	X 
840	105000	0	105000	X 
843	88000	0	88000	X 
844	84000	0	84000	X 
845	82000	0	82000	X 
846	78000	0	78000	X 
847	81000	0	81000	X 
848	72000	0	72000	X 
849	74000	0	74000	X 
850	77000	0	77000	X 
851	43000	0	43000	X 
858	60000	0	60000	X 
859	0	0	100000	X 
860	47500	0	47500	X 
861	28500	0	28500	X 
864	72000000	0	72000000	X 
865	150	0	150	X 
866	432000000	0	432000000	X 
867	91	0	91	X 
868	94000	0	94000	X 
869	98000	0	98000	X 
872	350000	0	350000	X 
873	172800000	0	172800000	X 
876	6400	0	6400	X 
881	4000	0	8000	X 
882	312300	0	312300	X 
893	3900	0	3900	X 
906	5800	0	5800	X 
909	6620	0	6620	X 
910	2000	0	16000	X 
916	2350	0	2350	X 
918	60000	0	60000	X 
